timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
926573087433, -4.023396345135949304e+01, -2.018674213483147284e+01, -5.057396757207039428e+01, -1.643103607737390892e-01, 9.811707490020307176e-01, -2.784161497515125205e-02, -9.762638537185193421e-02, -4.740240982083043342e+00, -2.023249505988627739e+00, -3.544631281090393493e+00, 1.996991873055512911e-03, -2.405145717967762178e-02, 1.440177080039474131e-02, -1.292537523418732254e-03, 5.740867628626158698e-04, 1.316339902177618079e-02, 
926606454064, -4.039147628767142351e+01, -2.025428949669069567e+01, -5.069305130947818583e+01, -1.604357600653140148e-01, 9.818681440609172695e-01, -2.605713027678534591e-02, -9.755173259544572262e-02, -4.727696242501037815e+00, -2.010096059440232175e+00, -3.575985123695946122e+00, 2.239077023030919093e-03, -2.404195643372591951e-02, 1.428068194861675452e-02, -1.290610877175160610e-03, 5.732674862074045499e-04, 1.316163981910185854e-02, 
926639772715, -4.054922389921051007e+01, -2.032108923047460536e+01, -5.081248983498321792e+01, -1.535225067369917207e-01, 9.830473929174209369e-01, -2.379236709696196800e-02, -9.737857295820023795e-02, -4.708911939982041162e+00, -2.008630743204390168e+00, -3.605191224322039201e+00, 2.172490311162045794e-03, -2.394612941557991773e-02, 1.427696430118743746e-02, -1.293364820540654925e-03, 5.732821487724526271e-04, 1.316391538832708923e-02, 
926673144823, -4.070670332584423790e+01, -2.038790374281041906e+01, -5.093262297846707298e+01, -1.495463964518305433e-01, 9.837423378518949102e-01, -2.252767167649825236e-02, -9.684726136962287790e-02, -4.690055499674236295e+00, -2.006420939080217458e+00, -3.615419648708395606e+00, 2.146608321329021487e-03, -2.387165778951162720e-02, 1.449396838145015388e-02, -1.296784669842437855e-03, 5.718027315583416263e-04, 1.316686225808290887e-02, 
926706487664, -4.086246506521330701e+01, -2.045544347468106849e+01, -5.105323622891076951e+01, -1.440586306363161040e-01, 9.843075566962991019e-01, -2.365223934049846127e-02, -9.912777786236921795e-02, -4.671973891597410500e+00, -2.008742034447221769e+00, -3.634436604018846495e+00, 2.308968693574854885e-03, -2.408134496880687259e-02, 1.457911939132725855e-02, -1.298594540087543835e-03, 5.722160750112677708e-04, 1.316847874907238307e-02, 
926739849086, -4.101877964174208557e+01, -2.052216507992361016e+01, -5.117453522696713719e+01, -1.387874210770372874e-01, 9.848737012206536523e-01, -2.329053613531125236e-02, -1.010910249292470003e-01, -4.642992060538963628e+00, -2.020738065699926089e+00, -3.654922738787639069e+00, 2.144221656440208588e-03, -2.403251724777687170e-02, 1.497400955661015373e-02, -1.302861362945382509e-03, 5.717507003372524843e-04, 1.317191878658624353e-02, 
926773205232, -4.117325694816031501e+01, -2.059081070786345435e+01, -5.129584289026012556e+01, -1.358616707895570486e-01, 9.854751430284200975e-01, -1.982221981823278911e-02, -9.993712265651179261e-02, -4.617988086350983679e+00, -2.014943481778490142e+00, -3.643445707502866782e+00, 2.310845379024697652e-03, -2.386914483507214871e-02, 1.510796019585723335e-02, -1.307447387853332560e-03, 5.740054258482631643e-04, 1.317591215499271801e-02, 
926807018836, -4.132962740172816751e+01, -2.065904957880460557e+01, -5.141791895650187882e+01, -1.287735749868232360e-01, 9.863744817342432469e-01, -2.001403921011614753e-02, -1.004100911418378261e-01, -4.600552112205176236e+00, -1.998949388619318146e+00, -3.621925459508101852e+00, 2.323091726766560779e-03, -2.398841326894848511e-02, 1.532627553998296491e-02, -1.313551705017932747e-03, 5.743245898592460544e-04, 1.318135592084814650e-02, 
926839925732, -4.147992598948376752e+01, -2.072625456626704121e+01, -5.153735914791286632e+01, -1.207991598178043691e-01, 9.870525146331800004e-01, -2.101036385588869043e-02, -1.034091918267987381e-01, -4.573290428909667860e+00, -2.014360640506255962e+00, -3.638111180036440739e+00, 2.492553292351050703e-03, -2.390967707286298025e-02, 1.530549105847546498e-02, -1.312807397478954301e-03, 5.775147376594159726e-04, 1.318067815440131935e-02, 
926873289401, -4.163319439503472097e+01, -2.079464556375546636e+01, -5.165844886826763371e+01, -1.154346276004015182e-01, 9.880280850602516374e-01, -1.587414416556424610e-02, -1.011106395486632142e-01, -4.550911518977141412e+00, -2.018598044525991231e+00, -3.657475037821568797e+00, 2.642948364058102240e-03, -2.343611068221417709e-02, 1.531642273077219937e-02, -1.317828622777359468e-03, 5.775897188896552585e-04, 1.318486827528975343e-02, 
926906646172, -4.178495320401442115e+01, -2.086108419151962678e+01, -5.178053065540230904e+01, -1.084153819447891409e-01, 9.893845825904699076e-01, -1.020098638424026330e-02, -9.622989435116194312e-02, -4.522860660161661883e+00, -1.986797272729316832e+00, -3.646813669597571472e+00, 2.721706458369522411e-03, -2.297725031477688626e-02, 1.492904374783294609e-02, -1.316783931279676178e-03, 5.751850429942397631e-04, 1.318395380045669051e-02, 
926940004199, -4.193513897571897786e+01, -2.092621248529908939e+01, -5.190259693587032785e+01, -9.843944157304317100e-02, 9.904091874715363897e-01, -1.557550774861279734e-02, -9.569075855656773710e-02, -4.496495876551317217e+00, -1.954565467597613848e+00, -3.650937141492581528e+00, 2.612654988946521741e-03, -2.302178807408690117e-02, 1.480836279556255360e-02, -1.313841648388634287e-03, 5.755589832671361089e-04, 1.318208212202892117e-02, 
926973364967, -4.208409732814558168e+01, -2.099223165112746514e+01, -5.202519696741227762e+01, -8.869073565044535701e-02, 9.912780420044430274e-01, -2.567772246598461552e-02, -9.403430979477822582e-02, -4.486481527346025011e+00, -1.941261518527927166e+00, -3.667715642114999230e+00, 2.553863653042023202e-03, -2.270830948954244768e-02, 1.510222398351307276e-02, -1.311119599425565087e-03, 5.812491005443267073e-04, 1.317971577771810503e-02, 
927006724091, -4.223384969132067823e+01, -2.105735242063579093e+01, -5.214670150774684743e+01, -8.267819303224918648e-02, 9.930287214038453492e-01, -2.262630021039022110e-02, -8.090936535875052626e-02, -4.481931718664809772e+00, -1.913825407596575268e+00, -3.635119713025353860e+00, 2.660812156816228218e-03, -2.267189480667803139e-02, 1.523612105731827863e-02, -1.314632083028569954e-03, 5.824425891220491765e-04, 1.318261937573099972e-02, 
927040152130, -4.238217728184365285e+01, -2.112205763875740772e+01, -5.226727972369317143e+01, -7.516643290901675600e-02, 9.936758510518479692e-01, -1.458121862880519190e-02, -8.213220113584626669e-02, -4.437763513149077355e+00, -1.895409568005293366e+00, -3.598216106230645028e+00, 2.769509537079699584e-03, -2.325046097218613425e-02, 1.523405171862930729e-02, -1.317508630478885032e-03, 5.869236201733912025e-04, 1.318505890787950198e-02, 
927073449311, -4.252823929986489304e+01, -2.118463104831696597e+01, -5.238722997175630525e+01, -6.803353402094232394e-02, 9.928783009735072662e-01, -1.522680707640722449e-02, -9.660363373517924512e-02, -4.384694117995849183e+00, -1.902054471833266369e+00, -3.615001935513741937e+00, 2.646366772530098308e-03, -2.405617821354039468e-02, 1.550839234182514563e-02, -1.318647871523942689e-03, 5.879510035233256968e-04, 1.318613475343532668e-02, 
927106804697, -4.267456863463228700e+01, -2.124721950001935511e+01, -5.250822573769674761e+01, -6.436925081777490620e-02, 9.928456827233527182e-01, -2.151023055801774830e-02, -9.824133462091773350e-02, -4.355948922360753706e+00, -1.898657195707379675e+00, -3.652397219697843145e+00, 2.573738487105957894e-03, -2.406450037316023097e-02, 1.567286784490138501e-02, -1.320578102272386726e-03, 5.843017026617798506e-04, 1.318737703428434459e-02, 
927140162735, -4.281881545684652224e+01, -2.131094957613140295e+01, -5.263023433987481781e+01, -6.072666508855043693e-02, 9.935096320670837589e-01, -2.553852291214918011e-02, -9.272899753915600507e-02, -4.330959243836619343e+00, -1.872568712951445891e+00, -3.678784251717615028e+00, 2.703329917913368987e-03, -2.443231108238756374e-02, 1.563754816407457102e-02, -1.323238614857543370e-03, 5.869690620216613634e-04, 1.319001138167451119e-02, 
927173541678, -4.296247609669954670e+01, -2.137195500498843259e+01, -5.275321202113693886e+01, -5.576979806012108409e-02, 9.937531330328259749e-01, -2.450512017502129089e-02, -9.350903323734957584e-02, -4.308181349991038189e+00, -1.834607247102043814e+00, -3.688768467421144504e+00, 2.602697058924391144e-03, -2.496360397082462643e-02, 1.579017443108808594e-02, -1.325141059209675740e-03, 5.865215136810849770e-04, 1.319166001424983831e-02, 
927206899908, -4.310666101999313327e+01, -2.143273415421540662e+01, -5.287595442367170762e+01, -4.991898774863962746e-02, 9.938485599634868661e-01, -2.262983878548240416e-02, -9.623421905537546395e-02, -4.288871112011023889e+00, -1.806113888261617895e+00, -3.701740186864508342e+00, 2.560920992160228057e-03, -2.490072880499543534e-02, 1.544587229657950339e-02, -1.329524711339722699e-03, 5.876761520496973524e-04, 1.319556104430236534e-02, 
927240245205, -4.324996623780867111e+01, -2.149238241622078860e+01, -5.299954301845892957e+01, -4.412028639241034889e-02, 9.942769884269974101e-01, -2.203570556851631307e-02, -9.476865670299383648e-02, -4.275244512756771975e+00, -1.791320394490930390e+00, -3.718974675435343435e+00, 2.687573191513568851e-03, -2.477790453543175786e-02, 1.516762767598405642e-02, -1.331230248861713658e-03, 5.855819623832831484e-04, 1.319676206029240725e-02, 
927273606924, -4.339137096906271296e+01, -2.155232113094584889e+01, -5.312372195551743204e+01, -4.066756816599790408e-02, 9.946110275935402534e-01, -2.086172464933482712e-02, -9.305826741048435491e-02, -4.253018450323544641e+00, -1.778514948973092924e+00, -3.728712775549050562e+00, 2.770171143073095563e-03, -2.531248458519148870e-02, 1.525483443823752623e-02, -1.333859502100906381e-03, 5.874237317522891912e-04, 1.319927569803404539e-02, 
927307005672, -4.353343450846023188e+01, -2.161136792050513833e+01, -5.324762122975236167e+01, -3.705930595255436250e-02, 9.947604138099979121e-01, -1.784241115134257635e-02, -9.359473982646306089e-02, -4.227890594086398224e+00, -1.758529262985661701e+00, -3.724362971539281641e+00, 2.866588958077414054e-03, -2.565214893465816298e-02, 1.526200496553022957e-02, -1.339417202103920269e-03, 5.866325879810785566e-04, 1.320396194470743571e-02, 
927340323485, -4.367470081585989305e+01, -2.167031550981728216e+01, -5.337082935545696216e+01, -3.436074741336008626e-02, 9.946239307130563256e-01, -1.382243439296764603e-02, -9.670323571399723483e-02, -4.205135454789764360e+00, -1.748862006132523739e+00, -3.733749579164231669e+00, 3.070509970178245812e-03, -2.601091010000570677e-02, 1.530631298054961099e-02, -1.348420368888605340e-03, 5.856320841969417292e-04, 1.321180673777806215e-02, 
927373682313, -4.381418976507772811e+01, -2.172839710606479358e+01, -5.349568878113809944e+01, -3.107610290415924528e-02, 9.943149138582584312e-01, -1.315767648056836991e-02, -1.009901156399334449e-01, -4.175542330098425126e+00, -1.733372025666703120e+00, -3.756444784105618773e+00, 3.112200773555059714e-03, -2.629993411302934334e-02, 1.521338148278953729e-02, -1.351318477814743508e-03, 5.867909432008994479e-04, 1.321349796386456048e-02, 
927407041381, -4.395409590146032031e+01, -2.178550826915582306e+01, -5.362086230753289584e+01, -2.791554375510221092e-02, 9.944475362942791774e-01, -1.190489949019866295e-02, -1.007625592331977266e-01, -4.153564034897685886e+00, -1.715761265832618232e+00, -3.765840264290263750e+00, 3.267044953281065395e-03, -2.605846603354406918e-02, 1.498341932585680290e-02, -1.354965410850077342e-03, 5.828130712309421025e-04, 1.321581857708183788e-02, 
927440400422, -4.409325141785425473e+01, -2.184248598457632085e+01, -5.374597430038480894e+01, -2.407803953782156406e-02, 9.946963703867006679e-01, -7.140372100005780431e-03, -9.974163542779940217e-02, -4.135160679295737829e+00, -1.692365304653241198e+00, -3.766960720505831084e+00, 3.468253311439906551e-03, -2.605754182354241139e-02, 1.467437260417357378e-02, -1.360094628056049935e-03, 5.807662072690757387e-04, 1.322051036807293280e-02, 
927473762221, -4.423161135136329136e+01, -2.190007792713475965e+01, -5.387103857162732368e+01, -1.889037417010902206e-02, 9.945034545642253976e-01, -3.510841921132171195e-03, -1.029257334806985696e-01, -4.114784708744144481e+00, -1.686363952135916611e+00, -3.777707194164776627e+00, 3.767564549494699464e-03, -2.601066956609786665e-02, 1.453435524866919515e-02, -1.367928516548409541e-03, 5.811953077340150904e-04, 1.322611134970298231e-02, 
927507126728, -4.436929565823799493e+01, -2.195558371276870346e+01, -5.399730556106133861e+01, -1.509636140180869134e-02, 9.946797560322179210e-01, -2.234490176460626493e-03, -1.018787998838070474e-01, -4.105565795021485442e+00, -1.672225840080195480e+00, -3.782396269826244328e+00, 3.907379901251952295e-03, -2.576448673511705020e-02, 1.407992524050068021e-02, -1.367884558902991579e-03, 5.780156328983928476e-04, 1.322485638111596008e-02, 
927540484580, -4.450651512097920204e+01, -2.200973632147898940e+01, -5.412312041050369515e+01, -1.043056094214998668e-02, 9.951017418417124061e-01, -4.194115106105534077e-03, -9.821474522951699482e-02, -4.078390902465507395e+00, -1.637177357551740986e+00, -3.771642062320491373e+00, 3.989272353281639490e-03, -2.582635415657521388e-02, 1.372351269022335438e-02, -1.371109510861189418e-03, 5.732608756739400674e-04, 1.322711000730720024e-02, 
927573840564, -4.464243497710852182e+01, -2.206498589858478709e+01, -5.424770243522267776e+01, -4.405648732336646910e-03, 9.954535327475904083e-01, -4.654165738028890643e-03, -9.503258988827045783e-02, -4.041556537985446340e+00, -1.606608362797682599e+00, -3.753693348141791120e+00, 4.268093592645372594e-03, -2.604252690701829021e-02, 1.379483406951646611e-02, -1.378935788126522130e-03, 5.731224989661531368e-04, 1.323343741459154926e-02, 
927607223044, -4.477666472820384769e+01, -2.211692330660519801e+01, -5.437306556683618197e+01, 2.374469087319181111e-03, 9.956061440541323915e-01, -1.605518273424721455e-03, -9.359588735243337676e-02, -4.002900399342487425e+00, -1.580798660249898235e+00, -3.740226262222611453e+00, 4.340694480739231385e-03, -2.626863857111058631e-02, 1.359662124672374531e-02, -1.378855354974342032e-03, 5.693380374242785905e-04, 1.323345313897254273e-02, 
927640564480, -4.491013543096899241e+01, -2.216905486983686657e+01, -5.449750723423574783e+01, 1.060532730531642785e-02, 9.955208824897457953e-01, -5.164512478437455461e-04, -9.394377487462125809e-02, -3.958931676475605510e+00, -1.566393819241769680e+00, -3.730514833027996691e+00, 4.368197161363727814e-03, -2.623557214756579853e-02, 1.374043180103206273e-02, -1.382054033847432851e-03, 5.678185750347501670e-04, 1.323596337915927505e-02, 
927673917443, -4.504153673958484205e+01, -2.222324142433403082e+01, -5.462117517153156854e+01, 1.805046927852273567e-02, 9.952404928521848548e-01, -2.156823846536806786e-03, -9.573865497833479454e-02, -3.911464855226979065e+00, -1.555795759105394360e+00, -3.715759051571187133e+00, 4.588266750794000454e-03, -2.627003265168247753e-02, 1.383411352316746973e-02, -1.386650575073190362e-03, 5.728901913349424089e-04, 1.324005926578269120e-02, 
927707280970, -4.517182246945267110e+01, -2.227381277002088211e+01, -5.474506370322407633e+01, 2.622217214850452657e-02, 9.948243200911532913e-01, -3.687509183506976814e-03, -9.809878755117389104e-02, -3.872670034174360065e+00, -1.533268074992202523e+00, -3.715259960704721642e+00, 4.531130770127155157e-03, -2.631795336820583892e-02, 1.358210740441477896e-02, -1.390692146202168874e-03, 5.725985124880145997e-04, 1.324243300716958401e-02, 
927740953404, -4.530040533953223303e+01, -2.232524386708688269e+01, -5.487095103397511764e+01, 3.574251488216519113e-02, 9.941525587341952797e-01, -4.672837377701508955e-03, -1.017906045909555413e-01, -3.830794890729952940e+00, -1.526040126951088816e+00, -3.721490884782650888e+00, 4.493188147441447462e-03, -2.640544914796923159e-02, 1.349235231530415517e-02, -1.385987981670453893e-03, 5.743182432572136202e-04, 1.323893644429183052e-02, 
927773996773, -4.542581707296925941e+01, -2.237580587273077981e+01, -5.499462541860948761e+01, 4.460015338172861749e-02, 9.935154076840095883e-01, -5.401455705929964109e-03, -1.044451305186574197e-01, -3.792646020655489725e+00, -1.542885441501381738e+00, -3.735358523829532817e+00, 4.476495510283172094e-03, -2.616909673127645192e-02, 1.348435955335129839e-02, -1.382564380513440824e-03, 5.748695709056699486e-04, 1.323565908450651321e-02, 
927807363263, -4.555400319656082075e+01, -2.242767150160674205e+01, -5.511855198762597752e+01, 4.924626157895609785e-02, 9.937027144233571141e-01, -6.735105585288499001e-03, -1.004209112730214820e-01, -3.773567245919748014e+00, -1.548189498052764401e+00, -3.735913584900424578e+00, 4.420326139864253455e-03, -2.570642785033920921e-02, 1.388563150150532235e-02, -1.390361978382164245e-03, 5.750066714583005039e-04, 1.324037963684772216e-02, 
927840721819, -4.567969787261581160e+01, -2.247934990637382668e+01, -5.524295507932086480e+01, 5.200862728348062958e-02, 9.941090599826619689e-01, -9.478928322224532826e-03, -9.461727889946140724e-02, -3.742954892416237467e+00, -1.533636769653121013e+00, -3.725942800371777608e+00, 4.559895034428943644e-03, -2.554880489205984748e-02, 1.396479257117827673e-02, -1.391258642926009991e-03, 5.741025817633912042e-04, 1.324216817125807230e-02, 
927874130948, -4.580364979796877378e+01, -2.252982319782208265e+01, -5.536755199578862374e+01, 5.518435310004362465e-02, 9.944262175064325637e-01, -9.111122768292928553e-03, -8.937657719268583822e-02, -3.701280666932762475e+00, -1.522998728118267309e+00, -3.700830183541718554e+00, 4.576410780054845744e-03, -2.547296173845355755e-02, 1.406216530953545082e-02, -1.389931462635370834e-03, 5.730456588890956273e-04, 1.323947443466235753e-02, 
927907478713, -4.592614117013364705e+01, -2.258154935548557063e+01, -5.549023991444961013e+01, 5.834020807665704633e-02, 9.946428023305056154e-01, -7.660439956437087305e-03, -8.499078510853359802e-02, -3.655034307719558839e+00, -1.507959795284815607e+00, -3.675961227132162001e+00, 4.871186112032636212e-03, -2.574034094996190125e-02, 1.405991696350313534e-02, -1.393005440421968321e-03, 5.744126874964195504e-04, 1.324201581657684021e-02, 
927940801745, -4.604518418278116343e+01, -2.263077957563304210e+01, -5.561384907777548392e+01, 6.379561933029090359e-02, 9.942846898029190639e-01, -1.124447857465415632e-02, -8.486245506324736898e-02, -3.615465755657753189e+00, -1.487666853341535367e+00, -3.676147859029256004e+00, 4.659664888550736454e-03, -2.573249491420615334e-02, 1.400879573066848502e-02, -1.382492627940192387e-03, 5.753395701682185353e-04, 1.323439591562930624e-02, 
927974231473, -4.616431483199057340e+01, -2.267994373733946034e+01, -5.573725404052037646e+01, 7.002960596716695241e-02, 9.936550909197270354e-01, -1.145579831459285318e-02, -8.725926462197351741e-02, -3.572289298042709227e+00, -1.487798226369321464e+00, -3.696626996863411563e+00, 4.582601700812841301e-03, -2.582659277552772775e-02, 1.417331496546048696e-02, -1.382102926298162809e-03, 5.755060371023084645e-04, 1.323400252878237718e-02, 
928007638935, -4.628274031724961191e+01, -2.272843958520089913e+01, -5.586163925640496331e+01, 7.657177286621971724e-02, 9.932597031364529538e-01, -7.466235286723025416e-03, -8.669591141485746832e-02, -3.534113228901099912e+00, -1.491271998998592530e+00, -3.716857736614665342e+00, 4.342854759407944673e-03, -2.576490669787967133e-02, 1.445195421377080437e-02, -1.379392557695973721e-03, 5.739208196448019076e-04, 1.323152360827926227e-02, 
928041019863, -4.640132681929222258e+01, -2.277972661629385343e+01, -5.598466315564611762e+01, 8.399880997520277337e-02, 9.927466706709398014e-01, -7.358554732817657040e-03, -8.569772147938632678e-02, -3.495408665435395079e+00, -1.497701345449279575e+00, -3.726520515693297231e+00, 4.547371452988831914e-03, -2.618479788890860915e-02, 1.452312065566132258e-02, -1.391978885868326490e-03, 5.772181822372211921e-04, 1.324092118194148369e-02, 
928074246875, -4.651673613782089234e+01, -2.282878338124173823e+01, -5.610863011734664951e+01, 9.083284939461941376e-02, 9.920340091469773691e-01, -1.112833883672555320e-02, -8.656834433766441572e-02, -3.457675428890607972e+00, -1.486135639942408826e+00, -3.725287284791233056e+00, 4.392764715603149177e-03, -2.615334674406289903e-02, 1.447613806428141997e-02, -1.390409576797331905e-03, 5.772136278581971053e-04, 1.323991108860059045e-02, 
928107603954, -4.663084198624920163e+01, -2.287804497018131045e+01, -5.623347029162517430e+01, 9.971288615727411098e-02, 9.909022673310948770e-01, -1.062264808730596991e-02, -8.976188656604248972e-02, -3.422200357908093071e+00, -1.489509087139029742e+00, -3.735783451600192429e+00, 4.314611906026374032e-03, -2.612621858398143926e-02, 1.448523222585868658e-02, -1.386033571351777145e-03, 5.769219990709411987e-04, 1.323691282419388673e-02, 
928140967510, -4.674446774127777360e+01, -2.292946387838596678e+01, -5.635795942585721008e+01, 1.073479308051044911e-01, 9.899121305467978305e-01, -5.330546547300417902e-03, -9.231457534793266473e-02, -3.383305514473911924e+00, -1.507260626968451422e+00, -3.756388575586824263e+00, 4.606095430267723514e-03, -2.639797395882564554e-02, 1.472984058137712104e-02, -1.390660699585534411e-03, 5.788950073542266633e-04, 1.324057217190942499e-02, 
928174325329, -4.685882804437935079e+01, -2.297974539108144754e+01, -5.648255237858265332e+01, 1.158757566127801980e-01, 9.889557272748465966e-01, -4.640460501355076275e-03, -9.229217001474332438e-02, -3.348814460823037908e+00, -1.508429687331445113e+00, -3.775965172534787140e+00, 4.631459088479855483e-03, -2.625056474321461192e-02, 1.456978634242471135e-02, -1.403130732852597663e-03, 5.796812501047163106e-04, 1.324850429254321137e-02, 
928207684255, -4.697088996793556959e+01, -2.303150861907083780e+01, -5.660745015899652799e+01, 1.260951745775835409e-01, 9.877522894686372457e-01, -1.714551577901348442e-03, -9.188297943907329512e-02, -3.298134096180930896e+00, -1.514512733179190551e+00, -3.773863614900597074e+00, 4.846884341531606036e-03, -2.655246740301168279e-02, 1.470581776781204608e-02, -1.414723459765179379e-03, 5.829762948788841381e-04, 1.325652222257107243e-02, 
928241049929, -4.708025113162771902e+01, -2.308183128289469721e+01, -5.673337409008385634e+01, 1.372990128239738317e-01, 9.859267814817700426e-01, 4.400202768839642752e-03, -9.527854349303287174e-02, -3.244100922705371648e+00, -1.515512918620531391e+00, -3.786515566664849342e+00, 4.851672315663185277e-03, -2.654291488973306232e-02, 1.456966130366984559e-02, -1.416565931213220955e-03, 5.821899307866886019e-04, 1.325728709271549975e-02, 
928274404793, -4.718851002885812562e+01, -2.313051437806098320e+01, -5.686041588605968400e+01, 1.510170920201238942e-01, 9.839383684737139646e-01, 4.092763906901277296e-03, -9.509139943587836818e-02, -3.206444129439466995e+00, -1.523526400556855176e+00, -3.818804644103376500e+00, 4.737860424259265728e-03, -2.616064931333901208e-02, 1.426634195511013517e-02, -1.416965643588392280e-03, 5.750416380841394393e-04, 1.325458391520364931e-02, 
928307763087, -4.729604075182682976e+01, -2.318159032963081856e+01, -5.698747529963186764e+01, 1.620477106292995129e-01, 9.826648975433075472e-01, -6.273534581200777708e-04, -9.005467807750162923e-02, -3.168024386155809946e+00, -1.528726693132560710e+00, -3.825193247929710605e+00, 4.762205607868030474e-03, -2.599843781955798322e-02, 1.424517572968531445e-02, -1.423317683101375276e-03, 5.753903988878528207e-04, 1.325826327242016212e-02, 
928341127385, -4.739986693647436766e+01, -2.323191027321081137e+01, -5.711545356993195099e+01, 1.725888910776539886e-01, 9.811042520334886108e-01, -2.893672844321576107e-03, -8.740221951337835693e-02, -3.119977290723811247e+00, -1.511620782234309512e+00, -3.801112583066902584e+00, 4.696074622377431444e-03, -2.594059397146210311e-02, 1.423767624729954835e-02, -1.416137483447583436e-03, 5.741776815852780600e-04, 1.325379803070340055e-02, 
928374487064, -4.750655673754307884e+01, -2.328497958572251392e+01, -5.723971867038704175e+01, 1.824204716749764921e-01, 9.791181314708488070e-01, -1.031768038139963374e-03, -8.971840164441378940e-02, -3.073726974438933279e+00, -1.506730020287609939e+00, -3.785376635621733321e+00, 4.917849631540212665e-03, -2.617309749724070281e-02, 1.504773574352370573e-02, -1.440184011020288367e-03, 5.834497900768198216e-04, 1.327000949318502335e-02, 
928407845540, -4.761170241917261592e+01, -2.333834156104197177e+01, -5.736398623463880142e+01, 1.936924340964949753e-01, 9.767421551206734165e-01, 1.569022080409180177e-03, -9.195401869254349325e-02, -3.028836836095598173e+00, -1.518856782672255212e+00, -3.790522686688627463e+00, 5.101702137020903798e-03, -2.617930856045973254e-02, 1.559849253788096919e-02, -1.461940381410850934e-03, 5.933386522093422009e-04, 1.328450767887530068e-02, 
928441275561, -4.771443030651069250e+01, -2.339015402497165041e+01, -5.748949153885013885e+01, 2.049159248898973495e-01, 9.744777973058772469e-01, 1.732400882072398889e-03, -9.164870469126905339e-02, -2.978422336947348814e+00, -1.531420795903741583e+00, -3.801622076942134498e+00, 5.192052785567904082e-03, -2.633453271377204571e-02, 1.571844865628998014e-02, -1.479115139587466616e-03, 5.967519474416509238e-04, 1.329475984505547499e-02, 
928474566443, -4.781328427268910986e+01, -2.344097105179325524e+01, -5.761620949521851287e+01, 2.170405098703841462e-01, 9.718752413808626756e-01, 1.452184706967179703e-03, -9.137736823563434585e-02, -2.932504757651619443e+00, -1.544632812721376425e+00, -3.829164718013512658e+00, 5.220516888961730315e-03, -2.635439935232407327e-02, 1.562616310236276951e-02, -1.483843109014115107e-03, 5.948044554608557634e-04, 1.329698848428383269e-02, 
928507947672, -4.791085559767547863e+01, -2.349218506651418537e+01, -5.774429647854050529e+01, 2.279406062697363067e-01, 9.697368880731077612e-01, 3.139269582412729243e-03, -8.742764385569901098e-02, -2.894267759940736706e+00, -1.558801993050145995e+00, -3.839835832281971673e+00, 5.035948924356968733e-03, -2.638546389730814234e-02, 1.582227990223055228e-02, -1.485800788777336644e-03, 5.950337427987216401e-04, 1.329782475782116669e-02, 
928541305305, -4.800697380501645029e+01, -2.354407629799063884e+01, -5.787208741194939421e+01, 2.361724400068356822e-01, 9.680534373594321673e-01, 5.140125779512552326e-03, -8.407556187606593512e-02, -2.844158181545582309e+00, -1.557239017055767949e+00, -3.816973540240229834e+00, 5.135183722320088920e-03, -2.643240636654983419e-02, 1.607710475729300786e-02, -1.489250642732459825e-03, 5.946175292146895159e-04, 1.329800870632736644e-02, 
928574655319, -4.809843492033502343e+01, -2.359454321680466649e+01, -5.800034257314178632e+01, 2.454378113434679820e-01, 9.654396610187574446e-01, 4.816489039995696178e-03, -8.754052277798404780e-02, -2.783687192785284648e+00, -1.548399647373183585e+00, -3.803679999108320331e+00, 4.805521067313745821e-03, -2.668409251457163484e-02, 1.655288902827284012e-02, -1.479888107495196071e-03, 5.932811090669774280e-04, 1.329162033750955901e-02, 
928608018075, -4.819104198952649654e+01, -2.364714981488605616e+01, -5.812684789706133870e+01, 2.533716544474853838e-01, 9.632164827298430598e-01, 4.336048700384188478e-03, -8.943159845245918227e-02, -2.734437030599113250e+00, -1.548335375587279517e+00, -3.809754076508328868e+00, 4.802788540980220365e-03, -2.681593079128300611e-02, 1.677176014146587735e-02, -1.485084797570947667e-03, 5.976891426016564925e-04, 1.329573777190948096e-02, 
928641373623, -4.828077488809765327e+01, -2.369940815322993188e+01, -5.825435856489939113e+01, 2.618085658544681005e-01, 9.610279825852863222e-01, 5.117723563471511875e-03, -8.863013279246012566e-02, -2.683448663177109950e+00, -1.546217345908417862e+00, -3.821137915614751357e+00, 4.877324689057379453e-03, -2.670962492145147540e-02, 1.675018923357399214e-02, -1.481993603652661954e-03, 5.982353588639792441e-04, 1.329430852194666418e-02, 
928674729809, -4.837255626631181826e+01, -2.375131311100240694e+01, -5.838054144027329073e+01, 2.700643110881870701e-01, 9.588115392245614155e-01, 6.578705878497767383e-03, -8.776343632318960031e-02, -2.643801514233468097e+00, -1.543857638497583062e+00, -3.812677499169123685e+00, 4.860501233060931375e-03, -2.655708784802522648e-02, 1.673535696394207531e-02, -1.495987882848085924e-03, 6.027228728384934108e-04, 1.330265700866433212e-02, 
